Workout_ID,Main Goal,Workout Type,Training Level,Program Duration,Days Per Week,Time Per Workout,Equipment Required_x,Target Gender,Exercise,Sets,Reps,Target Muscle Group,Exercise Type,Equipment Required_y,Mechanics,Force Type,Experience Level,Secondary Muscles,Exercise Type ID,Larger Body Parts
91,2,1,0,2,4,2.0,3,0,1848,1.0,0.0,4,0,2,0,1.0,1.0,20,70,3.0
91,2,1,0,2,4,2.0,3,0,1849,1.0,0.0,9,0,3,0,2.0,1.0,9,4,2.0
91,2,1,0,2,4,2.0,3,0,400,2.0,17.0,8,0,0,0,1.0,1.0,21,95,1.0
91,2,1,0,2,4,2.0,3,0,198,2.0,17.0,9,0,4,0,2.0,1.0,9,17,2.0
91,2,1,0,2,4,2.0,3,0,870,2.0,16.0,1,0,3,1,0.0,1.0,5,29,1.0
91,2,1,0,2,4,2.0,3,0,264,1.0,17.0,11,0,0,1,1.0,0.0,32,30,6.0
91,2,1,0,2,4,2.0,3,0,1850,1.0,106.0,0,0,3,0,8.0,1.0,16,10,5.0
91,2,1,0,2,4,2.0,3,0,32,1.0,9.0,0,0,3,1,1.0,1.0,81,73,5.0
91,2,1,0,2,4,2.0,3,0,33,1.0,9.0,6,0,3,1,3.0,1.0,81,5,5.0
91,2,1,0,2,4,2.0,3,0,108,4.0,16.0,10,0,3,1,1.0,1.0,81,8,5.0
91,2,1,0,2,4,2.0,3,0,163,1.0,1.0,8,0,2,0,0.0,1.0,33,7,1.0
91,2,1,0,2,4,2.0,3,0,1851,1.0,1.0,2,0,3,0,3.0,1.0,18,51,2.0
91,2,1,0,2,4,2.0,3,0,1852,2.0,9.0,1,0,3,0,1.0,1.0,20,3,1.0
91,2,1,0,2,4,2.0,3,0,199,2.0,9.0,9,0,3,0,2.0,1.0,9,12,2.0
91,2,1,0,2,4,2.0,3,0,1761,2.0,9.0,4,0,5,1,1.0,1.0,81,121,3.0
91,2,1,0,2,4,2.0,3,0,43,2.0,9.0,5,0,0,1,3.0,1.0,81,122,3.0
92,4,1,0,5,4,2.0,63,0,1853,3.0,504.0,0,0,14,0,1.0,1.0,71,152,5.0
92,4,1,0,5,4,2.0,63,0,1854,1.0,1.0,11,0,0,0,5.0,0.0,39,27,6.0
92,4,1,0,5,4,2.0,63,0,1855,1.0,16.0,7,0,4,1,2.0,1.0,81,63,4.0
92,4,1,0,5,4,2.0,63,0,1052,1.0,8.0,8,0,9,1,2.0,0.0,42,204,1.0
92,4,1,0,5,4,2.0,63,0,22,10.0,344.0,0,0,0,0,0.0,0.0,0,152,5.0
92,4,1,0,5,4,2.0,63,0,1572,10.0,401.0,6,0,0,0,5.0,1.0,50,2,5.0
92,4,1,0,5,4,2.0,63,0,866,1.0,16.0,2,0,0,0,2.0,1.0,28,226,2.0
92,4,1,0,5,4,2.0,63,0,159,1.0,1.0,9,0,4,0,2.0,1.0,9,1,2.0
92,4,1,0,5,4,2.0,63,0,30,110.0,70.0,1,0,0,0,1.0,0.0,1,3,1.0
92,4,1,0,5,4,2.0,63,0,177,1.0,16.0,1,0,2,0,1.0,1.0,1,3,1.0
92,4,1,0,5,4,2.0,63,0,160,1.0,16.0,2,0,4,0,3.0,1.0,31,114,2.0
92,4,1,0,5,4,2.0,63,0,1856,1.0,8.0,8,0,9,1,2.0,0.0,42,106,1.0
92,4,1,0,5,4,2.0,63,0,1612,1.0,16.0,5,0,2,1,3.0,1.0,15,15,3.0
92,4,1,0,5,4,2.0,63,0,937,1.0,412.0,7,0,4,1,6.0,1.0,12,72,4.0
92,4,1,0,5,4,2.0,63,0,1857,3.0,504.0,11,0,0,0,5.0,0.0,39,27,6.0
92,4,1,0,5,4,2.0,63,0,1858,4.0,1.0,2,0,0,0,2.0,0.0,2,4,2.0
92,4,1,0,5,4,2.0,63,0,1859,4.0,412.0,7,0,6,0,6.0,0.0,12,72,4.0
92,4,1,0,5,4,2.0,63,0,1860,1.0,8.0,4,0,9,1,1.0,1.0,81,48,3.0
92,4,1,0,5,4,2.0,63,0,650,1.0,8.0,17,0,4,1,2.0,1.0,26,45,4.0
92,4,1,0,5,4,2.0,63,0,22,28.0,192.0,0,0,0,0,0.0,0.0,0,152,5.0
92,4,1,0,5,4,2.0,63,0,1572,10.0,401.0,6,0,0,0,5.0,1.0,50,2,5.0
92,4,1,0,5,4,2.0,63,0,682,4.0,16.0,7,0,2,1,3.0,1.0,81,239,4.0
92,4,1,0,5,4,2.0,63,0,1861,110.0,70.0,1,0,0,0,1.0,0.0,1,3,1.0
92,4,1,0,5,4,2.0,63,0,355,1.0,16.0,4,0,2,0,1.0,1.0,20,70,3.0
92,4,1,0,5,4,2.0,63,0,486,1.0,16.0,4,0,2,1,1.0,1.0,81,38,3.0
92,4,1,0,5,4,2.0,63,0,48,1.0,8.0,9,0,5,0,2.0,1.0,9,12,2.0
92,4,1,0,5,4,2.0,63,0,1862,1.0,16.0,8,0,2,1,3.0,1.0,81,60,1.0
92,4,1,0,5,4,2.0,63,0,1863,1.0,16.0,8,0,2,1,2.0,1.0,8,60,1.0
92,4,1,0,5,4,2.0,63,0,532,1.0,412.0,8,0,2,0,2.0,1.0,52,90,1.0
92,4,1,0,5,4,2.0,63,0,1864,1.0,1.0,0,0,14,0,1.0,1.0,71,152,5.0
92,4,1,0,5,4,2.0,63,0,1865,1.0,16.0,2,0,5,0,3.0,1.0,18,171,2.0
92,4,1,0,5,4,2.0,63,0,931,1.0,16.0,8,0,5,0,2.0,1.0,19,106,1.0
92,4,1,0,5,4,2.0,63,0,30,3.0,504.0,1,0,0,0,1.0,0.0,1,3,1.0
92,4,1,0,5,4,2.0,63,0,301,1.0,8.0,1,0,2,1,1.0,1.0,1,29,1.0
92,4,1,0,5,4,2.0,63,0,51,1.0,8.0,1,0,2,0,1.0,1.0,1,3,1.0
92,4,1,0,5,4,2.0,63,0,56,1.0,505.0,1,0,4,0,1.0,1.0,10,9,1.0
92,4,1,0,5,4,2.0,63,0,1860,1.0,505.0,4,0,9,1,1.0,1.0,81,48,3.0
92,4,1,0,5,4,2.0,63,0,1459,9.0,344.0,0,0,14,0,1.0,1.0,71,152,5.0
92,4,1,0,5,4,2.0,63,0,1866,9.0,401.0,6,0,0,0,5.0,0.0,6,2,5.0
92,4,1,0,5,4,2.0,63,0,1867,0.0,9.0,6,0,0,0,5.0,1.0,7,2,5.0
92,4,1,0,5,4,2.0,63,0,1855,1.0,1.0,7,0,4,1,2.0,1.0,81,63,4.0
92,4,1,0,5,4,2.0,63,0,30,110.0,70.0,1,0,0,0,1.0,0.0,1,3,1.0
92,4,1,0,5,4,2.0,63,0,1868,4.0,1.0,2,0,2,0,2.0,1.0,18,170,2.0
92,4,1,0,5,4,2.0,63,0,1860,2.0,28.0,4,0,9,1,1.0,1.0,81,48,3.0
92,4,1,0,5,4,2.0,63,0,370,3.0,504.0,0,0,0,0,1.0,0.0,48,152,5.0
92,4,1,0,5,4,2.0,63,0,263,4.0,1.0,11,0,0,0,5.0,0.0,39,27,6.0
92,4,1,0,5,4,2.0,63,0,15,4.0,506.0,7,0,4,1,6.0,1.0,12,72,4.0
92,4,1,0,5,4,2.0,63,0,1860,0.0,8.0,4,0,9,1,1.0,1.0,81,48,3.0
92,4,1,0,5,4,2.0,63,0,505,1.0,9.0,8,0,2,0,0.0,1.0,33,21,1.0
92,4,1,0,5,4,2.0,63,0,198,1.0,16.0,9,0,4,0,2.0,1.0,9,17,2.0
92,4,1,0,5,4,2.0,63,0,931,1.0,8.0,8,0,9,1,2.0,0.0,42,106,1.0
92,4,1,0,5,4,2.0,63,0,246,1.0,16.0,7,0,4,0,3.0,0.0,15,194,4.0
92,4,1,0,5,4,2.0,63,0,1459,10.0,344.0,0,0,14,0,1.0,1.0,71,152,5.0
92,4,1,0,5,4,2.0,63,0,1869,10.0,401.0,6,0,0,0,5.0,0.0,6,2,5.0
92,4,1,0,5,4,2.0,63,0,119,1.0,16.0,11,0,4,1,5.0,1.0,25,113,6.0
92,4,1,0,5,4,2.0,63,0,30,110.0,70.0,1,0,0,0,1.0,0.0,1,3,1.0
92,4,1,0,5,4,2.0,63,0,59,4.0,0.0,1,0,0,0,1.0,1.0,1,3,1.0
92,4,1,0,5,4,2.0,63,0,159,4.0,1.0,9,0,4,0,2.0,1.0,9,1,2.0
92,4,1,0,5,4,2.0,63,0,1856,4.0,8.0,8,0,9,1,2.0,0.0,42,106,1.0
92,4,1,0,5,4,2.0,63,0,81,1.0,1.0,8,0,0,1,2.0,1.0,23,78,1.0
92,4,1,0,5,4,2.0,63,0,853,1.0,1.0,3,0,0,0,3.0,1.0,3,90,2.0
92,4,1,0,5,4,2.0,63,0,1870,1.0,1.0,3,0,0,1,2.0,0.0,11,88,2.0
96,0,1,1,2,4,0.0,3,1,59,103.0,476.0,1,0,0,0,1.0,1.0,1,3,1.0
96,0,1,1,2,4,0.0,3,1,62,104.0,477.0,9,0,4,0,2.0,1.0,9,1,2.0
96,0,1,1,2,4,0.0,3,1,258,65.0,316.0,8,0,2,1,3.0,1.0,81,16,1.0
96,0,1,1,2,4,0.0,3,1,1690,28.0,316.0,8,0,5,1,2.0,1.0,19,134,1.0
96,0,1,1,2,4,0.0,3,1,925,28.0,478.0,8,0,2,0,1.0,0.0,8,28,1.0
96,0,1,1,2,4,0.0,3,1,102,28.0,310.0,3,0,0,1,2.0,1.0,11,88,2.0
96,0,1,1,2,4,0.0,3,1,649,28.0,313.0,7,0,4,1,2.0,1.0,81,45,4.0
96,0,1,1,2,4,0.0,3,1,319,28.0,313.0,7,0,4,1,2.0,1.0,81,71,4.0
96,0,1,1,2,4,0.0,3,1,732,28.0,313.0,7,0,4,0,2.0,1.0,81,45,4.0
96,0,1,1,2,4,0.0,3,1,1691,65.0,309.0,10,0,3,1,1.0,1.0,81,8,5.0
96,0,1,1,2,4,0.0,3,1,723,28.0,309.0,10,0,2,1,0.0,1.0,81,8,5.0
96,0,1,1,2,4,0.0,3,1,108,28.0,309.0,10,0,3,1,1.0,1.0,81,8,5.0
96,0,1,1,2,4,0.0,3,1,370,103.0,478.0,0,0,0,0,1.0,0.0,48,152,5.0
96,0,1,1,2,4,0.0,3,1,49,65.0,478.0,6,0,2,0,3.0,1.0,17,2,5.0
96,0,1,1,2,4,0.0,3,1,562,28.0,318.0,0,0,0,0,8.0,2.0,38,36,5.0
96,0,1,1,2,4,0.0,3,1,118,65.0,478.0,5,0,0,1,3.0,1.0,81,64,3.0
96,0,1,1,2,4,0.0,3,1,60,65.0,478.0,4,0,4,0,0.0,1.0,20,96,3.0
96,0,1,1,2,4,0.0,3,1,863,28.0,313.0,7,0,4,1,2.0,1.0,81,63,4.0
96,0,1,1,2,4,0.0,3,1,88,28.0,313.0,7,0,4,1,3.0,2.0,15,68,4.0
96,0,1,1,2,4,0.0,3,1,15,28.0,135.0,7,0,4,1,6.0,1.0,12,72,4.0
97,0,0,2,0,3,2.0,83,1,1871,1.0,9.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,1.0,9.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,1.0,9.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,9.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1874,1.0,9.0,2,0,0,0,2.0,1.0,2,51,2.0
97,0,0,2,0,3,2.0,83,1,1446,1.0,9.0,8,0,2,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1875,1.0,9.0,5,0,0,1,3.0,1.0,81,64,3.0
97,0,0,2,0,3,2.0,83,1,1871,0.0,0.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,0.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,0.0,0.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1871,0.0,0.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,0.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,1.0,0.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,0.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1874,1.0,0.0,2,0,0,0,2.0,1.0,2,51,2.0
97,0,0,2,0,3,2.0,83,1,1446,1.0,0.0,8,0,2,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1875,1.0,0.0,5,0,0,1,3.0,1.0,81,64,3.0
97,0,0,2,0,3,2.0,83,1,1871,1.0,1.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,1.0,1.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,1.0,1.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,1.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1874,1.0,1.0,2,0,0,0,2.0,1.0,2,51,2.0
97,0,0,2,0,3,2.0,83,1,1446,1.0,1.0,8,0,2,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1875,1.0,1.0,5,0,0,1,3.0,1.0,81,64,3.0
97,0,0,2,0,3,2.0,83,1,1871,0.0,358.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,358.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,0.0,358.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1871,0.0,358.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,358.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,1.0,358.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,358.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1874,1.0,358.0,2,0,0,0,2.0,1.0,2,51,2.0
97,0,0,2,0,3,2.0,83,1,1446,1.0,358.0,8,0,2,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1875,1.0,358.0,5,0,0,1,3.0,1.0,81,64,3.0
97,0,0,2,0,3,2.0,83,1,1871,1.0,1.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,1.0,1.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,1.0,1.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,1.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1874,1.0,1.0,2,0,0,0,2.0,1.0,2,51,2.0
97,0,0,2,0,3,2.0,83,1,1446,1.0,1.0,8,0,2,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1876,1.0,1.0,5,0,0,1,3.0,1.0,81,64,3.0
97,0,0,2,0,3,2.0,83,1,1871,0.0,358.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,358.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,0.0,358.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1871,0.0,358.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,358.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,1.0,358.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,358.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1874,1.0,358.0,2,0,0,0,2.0,1.0,2,51,2.0
97,0,0,2,0,3,2.0,83,1,1446,1.0,358.0,8,0,2,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1875,1.0,358.0,5,0,0,1,3.0,1.0,81,64,3.0
97,0,0,2,0,3,2.0,83,1,1871,1.0,17.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,1.0,17.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,1.0,17.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,17.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1874,1.0,17.0,2,0,0,0,2.0,1.0,2,51,2.0
97,0,0,2,0,3,2.0,83,1,1446,1.0,17.0,8,0,2,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1875,1.0,17.0,5,0,0,1,3.0,1.0,81,64,3.0
97,0,0,2,0,3,2.0,83,1,1871,0.0,70.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,70.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,0.0,70.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1871,1.0,401.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,1.0,401.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,1.0,401.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1877,1.0,9.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,1.0,9.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1878,2.0,9.0,6,0,0,0,5.0,1.0,50,2,5.0
97,0,0,2,0,3,2.0,83,1,1872,3.0,507.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,9.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1879,1.0,9.0,2,0,0,0,3.0,0.0,18,51,2.0
97,0,0,2,0,3,2.0,83,1,595,1.0,9.0,8,0,0,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1880,1.0,9.0,5,0,2,1,3.0,1.0,81,14,3.0
97,0,0,2,0,3,2.0,83,1,1877,0.0,70.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,0.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1878,1.0,0.0,6,0,0,0,5.0,1.0,50,2,5.0
97,0,0,2,0,3,2.0,83,1,1872,2.0,0.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1877,0.0,0.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,0.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1878,2.0,0.0,6,0,0,0,5.0,1.0,50,2,5.0
97,0,0,2,0,3,2.0,83,1,1872,3.0,0.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,0.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1879,1.0,0.0,2,0,0,0,3.0,0.0,18,51,2.0
97,0,0,2,0,3,2.0,83,1,595,1.0,0.0,8,0,0,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1881,1.0,0.0,5,0,2,1,3.0,1.0,81,6,3.0
97,0,0,2,0,3,2.0,83,1,1877,1.0,1.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,1.0,1.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1878,2.0,1.0,6,0,0,0,5.0,1.0,50,2,5.0
97,0,0,2,0,3,2.0,83,1,1872,3.0,1.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,1.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1879,1.0,1.0,2,0,0,0,3.0,0.0,18,51,2.0
97,0,0,2,0,3,2.0,83,1,595,1.0,1.0,8,0,0,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1880,1.0,1.0,5,0,2,1,3.0,1.0,81,14,3.0
97,0,0,2,0,3,2.0,83,1,1877,0.0,358.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,358.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1878,1.0,358.0,6,0,0,0,5.0,1.0,50,2,5.0
97,0,0,2,0,3,2.0,83,1,1872,2.0,358.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1877,0.0,358.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,358.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1878,2.0,358.0,6,0,0,0,5.0,1.0,50,2,5.0
97,0,0,2,0,3,2.0,83,1,1872,3.0,358.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,358.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1879,1.0,358.0,2,0,0,0,3.0,0.0,18,51,2.0
97,0,0,2,0,3,2.0,83,1,595,1.0,358.0,8,0,0,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1881,1.0,358.0,5,0,2,1,3.0,1.0,81,6,3.0
97,0,0,2,0,3,2.0,83,1,1877,1.0,1.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,1.0,1.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1878,2.0,1.0,6,0,0,0,5.0,1.0,50,2,5.0
97,0,0,2,0,3,2.0,83,1,1872,3.0,1.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,1.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1879,1.0,1.0,2,0,0,0,3.0,0.0,18,51,2.0
97,0,0,2,0,3,2.0,83,1,595,1.0,1.0,8,0,0,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1882,1.0,1.0,5,0,2,1,3.0,1.0,81,6,3.0
97,0,0,2,0,3,2.0,83,1,1877,0.0,358.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,358.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1878,1.0,358.0,6,0,0,0,5.0,1.0,50,2,5.0
97,0,0,2,0,3,2.0,83,1,1872,2.0,0.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1877,0.0,70.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,70.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1878,2.0,70.0,6,0,0,0,5.0,1.0,50,2,5.0
97,0,0,2,0,3,2.0,83,1,1872,3.0,70.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,70.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1879,1.0,70.0,2,0,0,0,3.0,0.0,18,51,2.0
97,0,0,2,0,3,2.0,83,1,595,1.0,70.0,8,0,0,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1881,1.0,70.0,5,0,2,1,3.0,1.0,81,6,3.0
97,0,0,2,0,3,2.0,83,1,1877,1.0,17.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,1.0,17.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1878,2.0,17.0,6,0,0,0,5.0,1.0,50,2,5.0
97,0,0,2,0,3,2.0,83,1,1872,3.0,17.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,17.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1879,1.0,17.0,2,0,0,0,3.0,0.0,18,51,2.0
97,0,0,2,0,3,2.0,83,1,595,1.0,17.0,8,0,0,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1880,1.0,17.0,5,0,2,1,3.0,1.0,81,14,3.0
97,0,0,2,0,3,2.0,83,1,1877,0.0,70.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,0.0,70.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1878,1.0,70.0,6,0,0,0,5.0,1.0,50,2,5.0
97,0,0,2,0,3,2.0,83,1,1872,2.0,70.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1877,1.0,401.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,1.0,401.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,1.0,401.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1871,1.0,17.0,0,0,0,0,1.0,0.0,71,152,5.0
97,0,0,2,0,3,2.0,83,1,93,1.0,17.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1872,1.0,17.0,6,0,0,0,5.0,0.0,6,2,5.0
97,0,0,2,0,3,2.0,83,1,1873,1.0,17.0,9,0,10,0,2.0,0.0,9,1,2.0
97,0,0,2,0,3,2.0,83,1,1874,1.0,17.0,2,0,0,0,2.0,1.0,2,51,2.0
97,0,0,2,0,3,2.0,83,1,1446,1.0,17.0,8,0,2,0,1.0,1.0,8,59,1.0
97,0,0,2,0,3,2.0,83,1,1875,1.0,17.0,5,0,0,1,3.0,1.0,81,64,3.0
97,0,0,2,0,3,2.0,83,1,1883,1.0,17.0,0,0,3,0,1.0,1.0,16,10,5.0
97,0,0,2,0,3,2.0,83,1,354,1.0,17.0,1,0,0,0,1.0,1.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,66,1.0,17.0,8,0,0,0,1.0,0.0,21,21,1.0
97,0,0,2,0,3,2.0,83,1,1884,1.0,17.0,1,0,4,0,1.0,0.0,10,1,1.0
97,0,0,2,0,3,2.0,83,1,141,1.0,17.0,2,0,0,0,2.0,1.0,2,51,2.0
97,0,0,2,0,3,2.0,83,1,1885,1.0,17.0,5,0,0,1,3.0,1.0,15,3,3.0
97,0,0,2,0,3,2.0,83,1,1886,1.0,9.0,0,0,0,0,0.0,0.0,0,152,5.0
97,0,0,2,0,3,2.0,83,1,93,1.0,9.0,1,0,0,0,1.0,0.0,1,3,1.0
97,0,0,2,0,3,2.0,83,1,1878,2.0,9.0,6,0,0,0,5.0,1.0,50,2,5.0
